,width,longitude,type
1487,55.7341897,37.6200729,commercial
1488,55.7373803,37.64012525,apartments
1489,55.7606289,37.5970439,apartments
1490,55.76487495000001,37.64132335,commercial
1491,55.753896,37.597911350000004,apartments
1492,55.7315264,37.6429632,apartments
1493,55.7414518,37.637230599999995,commercial
1494,55.73289005,37.639456249999995,apartments
1495,55.7339868,37.619025,apartments
1496,55.73592685,37.6186613,apartments
1497,55.76363085,37.5956587,apartments
1498,55.74631145,37.631248,office
1499,55.73434365,37.62225435,apartments
1500,55.74662055,37.6362674,apartments
1501,55.7411786,37.623119700000004,apartments
1502,55.7541895,37.60557115,office
1503,55.75355445,37.60278735,office
1504,55.747006850000005,37.6254321,commercial
1505,55.7500558,37.6443513,office
1506,55.746403650000005,37.623497799999996,office
1507,55.736945199999994,37.6261991,apartments
1508,55.73219695,37.61772795,apartments
1509,55.77066385,37.612238899999994,office
1510,55.743373399999996,37.623554600000006,apartments
1511,55.7427485,37.6228761,apartments
1512,55.7435584,37.62397345,apartments
1513,55.743333899999996,37.624071,apartments
1514,55.74294475,37.6239441,apartments
1515,55.74283335,37.6236191,apartments
1516,55.7693027,37.64061905,apartments
1517,55.74224995,37.63644885,apartments
1518,55.754695850000004,37.6079022,apartments
1519,55.76062865,37.61376285,apartments
1520,55.76124585,37.608638400000004,office
1521,55.75889635,37.6244031,office
1522,55.761199250000004,37.62631195,office
1523,55.765585099999996,37.63490245,apartments
1524,55.770285900000005,37.63314765,apartments
1525,55.7566868,37.5964069,apartments
1526,55.74214385,37.640944700000006,commercial
1527,55.7649916,37.608481299999994,apartments
1528,55.76021995,37.636529949999996,apartments
1529,55.760209200000006,37.60172865,commercial
1530,55.75404885,37.638849500000006,apartments
1531,55.75416555,37.637964,apartments
1532,55.7392186,37.60387435,apartments
1533,55.75829125,37.61099625,office
1534,55.755489999999995,37.6302134,office
1535,55.76583925,37.633447849999996,apartments
1536,55.763117699999995,37.634501900000004,apartments
1537,55.765491049999994,37.6357871,commercial
1538,55.763100550000004,37.6248277,apartments
1539,55.76250995,37.6122702,office
1540,55.75983805,37.6230807,office
1541,55.7608517,37.628073799999996,office
1542,55.762327150000004,37.627157499999996,office
1543,55.76239645,37.6257669,commercial
1544,55.75965925,37.6374032,office
1545,55.75878625,37.6297104,office
1546,55.757744450000004,37.6328982,office
1547,55.75665625,37.62735645,office
1548,55.75627335,37.628093899999996,office
1549,55.756693,37.6263661,office
1550,55.7532404,37.61878305,office
1551,55.7715925,37.5959098,apartments
1552,55.76892655,37.5984374,apartments
1553,55.7692584,37.59901845,apartments
1554,55.77039225,37.5991784,apartments
1555,55.76951085,37.60169195,apartments
1556,55.77029935,37.60400225,apartments
1557,55.77117725,37.60128585,apartments
1558,55.769348,37.60417595,apartments
1559,55.769352,37.602891400000004,apartments
1560,55.7697193,37.60344995,apartments
1561,55.76962210000001,37.6029398,apartments
1562,55.7690614,37.60429805,apartments
1563,55.76977765,37.6039855,apartments
1564,55.7690278,37.603160200000005,apartments
1565,55.7676711,37.6010781,commercial
1566,55.7693278,37.60225075,apartments
1567,55.768239,37.600238399999995,apartments
1568,55.76872005,37.6010522,apartments
1569,55.76855045,37.600838100000004,apartments
1570,55.7690748,37.60177535,apartments
1571,55.7688606,37.6012938,apartments
1572,55.750040850000005,37.6066981,apartments
1573,55.7519101,37.6346721,office
1574,55.76272865,37.597100049999995,apartments
1575,55.762516250000004,37.59980685,apartments
1576,55.73561515,37.59541515,university
1577,55.7495409,37.64509205,office
1578,55.7504212,37.60696425,apartments
1579,55.7370381,37.59664755,office
1580,55.73716245,37.5971833,commercial
1581,55.7368873,37.5973799,office
1582,55.741049950000004,37.5953458,apartments
1583,55.737043,37.597110650000005,office
1584,55.73706575,37.5971074,office
1585,55.74639645,37.607976300000004,apartments
1586,55.7471025,37.607563999999996,office
1587,55.746742,37.60866355,office
1588,55.747125100000005,37.607911349999995,office
1589,55.7470174,37.60819265000001,office
1590,55.7679591,37.605616600000005,office
1591,55.763461,37.599361,apartments
1592,55.7703635,37.604347250000004,apartments
1593,55.7690022,37.64458775,commercial
1594,55.746231699999996,37.6008429,apartments
1595,55.74552595,37.60329955,office
1596,55.7451956,37.6029327,office
1597,55.74618445,37.6013733,apartments
1598,55.746143700000005,37.60245705,office
1599,55.746870650000005,37.60203265,office
1600,55.746460049999996,37.60183105,office
1601,55.756888700000005,37.595870649999995,apartments
1602,55.75663965,37.59551305,office
1603,55.7549812,37.6372952,commercial
1604,55.74705605,37.59863425,apartments
1605,55.76084765,37.61548415,commercial
1606,55.76294645,37.613658,apartments
1607,55.76105615,37.6163483,commercial
1608,55.758459,37.6135278,apartments
1609,55.761049549999996,37.61586885,commercial
1610,55.76177935,37.61745245,commercial
1611,55.76317155,37.615072,apartments
1612,55.762395600000005,37.60962345,apartments
1613,55.76047765,37.611326399999996,apartments
1614,55.76045275,37.6144038,apartments
1615,55.7611117,37.622818249999995,commercial
1616,55.759740550000004,37.6124342,apartments
1617,55.74361625,37.60218065,apartments
1618,55.76198225,37.60454625,apartments
1619,55.767734450000006,37.6142504,apartments
1620,55.7584322,37.6239214,office
1621,55.7624251,37.6334186,university
1622,55.7615442,37.63251595,university
1623,55.75637195,37.596679249999994,apartments
1624,55.75641575,37.59612045,apartments
1625,55.7645862,37.6125137,commercial
1626,55.7553086,37.611954,university
1627,55.75579655,37.60224795,apartments
1628,55.75562655,37.6007609,apartments
1629,55.77132725,37.5979733,apartments
1630,55.749629049999996,37.59764455,apartments
1631,55.7520449,37.5957232,office
1632,55.74478785,37.59988225,commercial
1633,55.75436275,37.60133545,apartments
1634,55.75342095,37.5999305,apartments
1635,55.7533076,37.602669000000006,office
1636,55.75485020000001,37.6011026,office
1637,55.7631978,37.6018653,university
1638,55.7584157,37.615028499999994,commercial
1639,55.757919650000005,37.6157998,office
1640,55.74036285,37.62528075,commercial
1641,55.76154485,37.607881750000004,office
1642,55.76166795,37.6073344,commercial
1643,55.760674949999995,37.6075663,commercial
1644,55.75953895,37.622060950000005,office
1645,55.7407434,37.6242126,apartments
1646,55.76723145,37.62424205,commercial
1647,55.7681745,37.59802235,apartments
1648,55.768049250000004,37.6235394,commercial
1649,55.7522943,37.64287145,apartments
1650,55.73264315,37.6009452,office
1651,55.7306614,37.610894200000004,apartments
1652,55.73093055,37.610091249999996,apartments
1653,55.7313997,37.6091786,apartments
1654,55.76758875,37.61637065,office
1655,55.7460114,37.6340496,office
1656,55.74569365,37.63401375,office
1657,55.76557435,37.61465935,apartments
1658,55.7657758,37.611543499999996,commercial
1659,55.76342195,37.613227,apartments
1660,55.76393295,37.6133284,commercial
1661,55.7638727,37.6128579,commercial
1662,55.763649799999996,37.6108053,apartments
1663,55.76417195,37.609272649999994,apartments
1664,55.76308005,37.6368691,office
1665,55.763975599999995,37.608545899999996,apartments
1666,55.762758950000006,37.60554695,commercial
1667,55.76437435,37.6315084,apartments
1668,55.76438765,37.5982144,commercial
1669,55.76703995,37.59864185,hospital
1670,55.76688345,37.59926705,hospital
1671,55.76729005,37.59805635,commercial
1672,55.7669511,37.5959249,university
1673,55.76725235000001,37.59668255,university
1674,55.767417449999996,37.597090449999996,university
1675,55.76703835,37.597251400000005,commercial
1676,55.76676695,37.5966823,commercial
1677,55.7666281,37.595940799999994,university
1678,55.767593149999996,37.59777985,commercial
1679,55.7578901,37.59970155,office
1680,55.759358950000006,37.635239850000005,apartments
1681,55.759188,37.634767350000004,apartments
1682,55.7591437,37.63628935,commercial
1683,55.758447200000006,37.6364578,apartments
1684,55.7586571,37.6368588,office
1685,55.75820225,37.6342628,apartments
1686,55.757756650000005,37.63435345,apartments
1687,55.75848455,37.632318,office
1688,55.75796415,37.6311287,office
1689,55.75843545,37.63149145,office
1690,55.75795975,37.632002299999996,office
1691,55.75757419999999,37.631389299999995,office
1692,55.758348850000004,37.63179835,office
1693,55.752327199999996,37.64250395,apartments
1694,55.737379250000004,37.61536705,apartments
1695,55.7457434,37.625693850000005,apartments
1696,55.741906,37.630780400000006,commercial
1697,55.7394982,37.63147795,commercial
1698,55.73939145,37.6311695,office
1699,55.73917505,37.63082815,commercial
1700,55.73794355,37.63260475,commercial
1701,55.738160050000005,37.633679400000005,commercial
1702,55.73809205,37.633334399999995,commercial
1703,55.73800465,37.63297245,commercial
1704,55.736964099999994,37.6337712,apartments
1705,55.737148649999995,37.62852195,apartments
1706,55.7369614,37.62976725,university
1707,55.738438650000006,37.62989685,apartments
1708,55.73469515,37.63230075,apartments
1709,55.7364593,37.625299749999996,commercial
1710,55.7347249,37.624696150000005,commercial
1711,55.7369924,37.6180958,university
1712,55.75505365,37.63752935,apartments
1713,55.756856049999996,37.63520285,apartments
1714,55.7570267,37.6354013,apartments
1715,55.743406050000004,37.62177174999999,commercial
1716,55.74403255,37.62307115,commercial
1717,55.7441621,37.623369100000005,commercial
1718,55.744174400000006,37.6238491,commercial
1719,55.74427915,37.624569,commercial
1720,55.744506799999996,37.6245394,commercial
1721,55.74483155,37.62438605,commercial
1722,55.74515805,37.624145350000006,commercial
1723,55.7454059,37.62404755,commercial
1724,55.745397999999994,37.6236212,commercial
1725,55.74529125,37.62317795,commercial
1726,55.74503345,37.62266415,commercial
1727,55.742644999999996,37.62257045,commercial
1728,55.7425499,37.6236346,commercial
1729,55.74268475,37.6245471,apartments
1730,55.74317825,37.62459705,commercial
1731,55.74334825,37.624555650000005,commercial
1732,55.743613749999994,37.62432305,commercial
1733,55.76973965,37.614751049999995,office
1734,55.77048235,37.617802299999994,office
1735,55.771377349999995,37.6186511,apartments
1736,55.7635097,37.62247965,university
1737,55.755240799999996,37.6422545,commercial
1738,55.755097449999994,37.64246835,commercial
1739,55.73481645,37.63116445,apartments
1740,55.734232,37.628357949999995,commercial
1741,55.7581501,37.6347641,apartments
1742,55.74898085,37.59644685000001,apartments
1743,55.74758995,37.5975931,apartments
1744,55.748173449999996,37.5977096,commercial
1745,55.748049550000005,37.59906065,apartments
1746,55.73651155,37.6406545,office
1747,55.7354255,37.641403749999995,office
1748,55.74626315,37.5959535,commercial
1749,55.765141099999994,37.64100835,commercial
1750,55.76485915,37.64081195,commercial
1751,55.7667467,37.642842650000006,commercial
1752,55.76652785,37.64387725,office
1753,55.766323799999995,37.63835415,office
1754,55.767526950000004,37.641116499999995,commercial
1755,55.75737265,37.6451225,apartments
1756,55.7596386,37.63908645,commercial
1757,55.7647611,37.639847700000004,apartments
1758,55.7672142,37.626216,apartments
1759,55.737568749999994,37.600591550000004,apartments
1760,55.743865,37.632610400000004,apartments
1761,55.7450353,37.631816349999994,commercial
1762,55.744871,37.6322872,commercial
1763,55.7444659,37.63309075,commercial
1764,55.73381275,37.626081549999995,apartments
1765,55.73198775,37.62594915,commercial
1766,55.734306200000006,37.62530645,university
1767,55.73422205,37.624695,university
1768,55.75701,37.6044691,office
1769,55.75731585,37.604060450000006,office
1770,55.75660755,37.63282705,office
1771,55.764708049999996,37.60299555,apartments
1772,55.75303995,37.609933049999995,office
1773,55.73058065,37.6115201,apartments
1774,55.73097565,37.61154895,apartments
1775,55.7313587,37.6115422,apartments
1776,55.73180175,37.6115384,apartments
1777,55.758493349999995,37.629984199999996,office
1778,55.7614683,37.6334214,university
1779,55.75702895,37.64031105,office
1780,55.76444255,37.64367615,apartments
1781,55.75656435,37.63917985,apartments
1782,55.7565371,37.63882565,apartments
1783,55.7555609,37.638956500000006,apartments
1784,55.757232599999995,37.6270014,office
1785,55.7588285,37.63847385,office
1786,55.758707650000005,37.630432049999996,office
1787,55.759451799999994,37.6303057,office
1788,55.75966845,37.63002115,office
1789,55.76426095,37.61842515,apartments
1790,55.7631114,37.629064850000006,office
1791,55.76332495,37.629147599999996,office
1792,55.76848425,37.61682355,apartments
1793,55.756957,37.6400228,apartments
1794,55.7564802,37.6401546,apartments
1795,55.7671636,37.63615085,office
1796,55.7625106,37.635746850000004,apartments
1797,55.763486349999994,37.63960145,office
1798,55.7580186,37.6232095,office
1799,55.757483199999996,37.6222938,university
1800,55.75559725,37.62644035,office
1801,55.759108350000005,37.59840815,office
1802,55.76029695,37.599309000000005,office
1803,55.7449177,37.63802055,university
1804,55.74487295,37.6375522,university
1805,55.7455866,37.6387148,office
1806,55.74554555,37.6376181,university
1807,55.7436473,37.6404725,apartments
1808,55.7431987,37.6403454,office
1809,55.7397136,37.59725455,apartments
1810,55.731401149999996,37.6219689,office
1811,55.732155950000006,37.62090405,office
1812,55.7354218,37.6228122,office
1813,55.7356646,37.622890749999996,office
1814,55.7351951,37.620999,office
1815,55.732679899999994,37.62099085,office
1816,55.771625150000006,37.6028234,apartments
1817,55.74614135,37.6360739,apartments
1818,55.752994150000006,37.608527249999995,hospital
1819,55.7599839,37.6374739,office
1820,55.76011415,37.63809845,office
1821,55.739565049999996,37.6418225,college
1822,55.73835185,37.619304,office
1823,55.7566669,37.603647699999996,office
1824,55.7568141,37.60249965,office
1825,55.756120949999996,37.606634400000004,office
1826,55.73042705,37.634683100000004,office
1827,55.7562943,37.60772155,office
1828,55.74042645,37.62745855,apartments
1829,55.75931585,37.60083615,apartments
1830,55.7590713,37.6005938,apartments
1831,55.75875915,37.6002867,apartments
1832,55.7583805,37.5999301,apartments
1833,55.758199000000005,37.60042805,commercial
1834,55.74836605,37.6290508,office
1835,55.7467495,37.62807585,apartments
1836,55.7479829,37.6323026,office
1837,55.74799055,37.63166645,office
1838,55.743746349999995,37.64465315,apartments
1839,55.75752645,37.607657950000004,office
1840,55.75878805,37.610249800000005,office
1841,55.7580304,37.60829795,office
1842,55.7533926,37.6418074,apartments
1843,55.75293925,37.6424085,apartments
1844,55.7713304,37.62272635,office
1845,55.75787995,37.626004050000006,office
1846,55.7695145,37.623065249999996,commercial
1847,55.76045705,37.62860465,office
1848,55.76869895,37.62949705,apartments
1849,55.769207449999996,37.630689849999996,apartments
1850,55.762096549999995,37.633094299999996,office
1851,55.753542350000004,37.63624005,university
1852,55.7595001,37.63564015,apartments
1853,55.736788950000005,37.644730800000005,apartments
1854,55.732373100000004,37.6408459,apartments
1855,55.73567505,37.615623400000004,apartments
1856,55.7328446,37.617821199999995,apartments
1857,55.73276825,37.6186567,apartments
1858,55.73250365,37.61925585,apartments
1859,55.7322259,37.6183634,apartments
1860,55.73197775,37.6171839,apartments
1861,55.74034055,37.617533699999996,apartments
1862,55.7341196,37.6102719,apartments
1863,55.75908585,37.6404425,office
1864,55.7594251,37.6398179,commercial
1865,55.75999145,37.639565649999994,commercial
1866,55.75975635,37.64113845,apartments
1867,55.730187799999996,37.635802299999995,office
1868,55.7698938,37.59631295,road
1869,55.769787199999996,37.59714745,road
1870,55.759951900000004,37.6257005,road
1871,55.7593757,37.625563400000004,road
1872,55.75979755,37.627459900000005,road
1873,55.756267550000004,37.629438300000004,road
1874,55.7567155,37.6303798,road
1875,55.756556149999994,37.63023695,road
1876,55.757359699999995,37.63259805,road
1877,55.75738685,37.63107435,road
1878,55.758566900000005,37.6292647,road
1879,55.7577352,37.63076485,road
1880,55.75351815,37.627145150000004,road
1881,55.75240865,37.6260365,road
1882,55.750545149999994,37.624253949999996,road
1883,55.74885845,37.6189852,road
1884,55.74702805,37.6109177,road
1885,55.73935915,37.60536405,road
1886,55.7407795,37.6064705,road
1887,55.73807685,37.604034150000004,road
1888,55.73580815,37.5997966,road
1889,55.7361909,37.6006113,road
1890,55.7606038,37.63017995,road
1891,55.759827,37.629356200000004,road
1892,55.76093205,37.6319644,road
1893,55.764753299999995,37.638098299999996,road
1894,55.76479345,37.63696175,road
1895,55.7445008,37.60247215,road
1896,55.7440092,37.6018137,road
1897,55.7441994,37.602576049999996,road
1898,55.744361100000006,37.602664700000005,road
1899,55.73895465,37.5958931,road
1900,55.73781115,37.59867665,road
1901,55.7392087,37.59605315,road
1902,55.76475825,37.6055421,road
1903,55.7651396,37.606663600000005,road
1904,55.766428899999994,37.60971225,road
1905,55.76635465,37.609339649999995,road
1906,55.764268799999996,37.6062365,road
1907,55.7644033,37.6116515,road
1908,55.759231299999996,37.6117725,road
1909,55.759287,37.61184225,road
1910,55.7705371,37.6441728,road
1911,55.77038565,37.6437899,road
1912,55.7647085,37.6358245,road
1913,55.7634476,37.635589550000006,road
1914,55.7652418,37.633745250000004,road
1915,55.765455599999996,37.6353014,road
1916,55.76509625,37.6323173,road
1917,55.765910250000005,37.63247215,road
1918,55.762195199999994,37.635124149999996,road
1919,55.7617108,37.6332919,road
1920,55.7620739,37.637145399999994,road
1921,55.757569849999996,37.63392025,road
1922,55.7583256,37.639262450000004,road
1923,55.7605111,37.63515795,road
1924,55.7589616,37.63477535,road
1925,55.761520149999996,37.63480995,road
1926,55.761035750000005,37.6329777,road
1927,55.7559512,37.63974425,road
1928,55.75509955,37.640307899999996,road
1929,55.75989095,37.64145845,road
1930,55.75892655,37.64246085,road
1931,55.758616599999996,37.6430745,road
1932,55.755437650000005,37.64244135,road
1933,55.755187,37.641385650000004,road
1934,55.75071975,37.64328865,road
1935,55.762888849999996,37.63952345,road
1936,55.76548805,37.63774995,road
1937,55.765261499999994,37.637679,road
1938,55.76112485,37.63871495,road
1939,55.76159305,37.639897,road
1940,55.7472362,37.6073646,road
1941,55.74804505,37.60835325,road
1942,55.77071345,37.59932405,road
1943,55.76322485,37.6075917,road
1944,55.763272799999996,37.610256,road
1945,55.7606247,37.631642049999996,road
1946,55.765910250000005,37.63247215,road
1947,55.76612405,37.6340283,road
1948,55.767079800000005,37.62194255,road
1949,55.7668144,37.62242195,road
1950,55.76556335,37.6267622,road
1951,55.766387300000005,37.62843925,road
1952,55.766389950000004,37.63070535,road
1953,55.76655015,37.630078600000004,road
1954,55.76635425,37.6319188,road
1955,55.766625250000004,37.631392399999996,road
1956,55.765455599999996,37.6353014,road
1957,55.7658299,37.63586135,road
1958,55.7655613,37.6365634,road
1959,55.7663251,37.635581349999995,road
1960,55.7658938,37.6363182,road
1961,55.76672805,37.633083400000004,road
1962,55.766814600000004,37.6348628,road
1963,55.76717465,37.631546799999995,road
1964,55.76678545,37.63076565,road
1965,55.766853499999996,37.62687605,road
1966,55.76473985,37.631637850000004,road
1967,55.7627978,37.6320694,road
1968,55.76509625,37.6323173,road
1969,55.76487955,37.630641100000005,road
1970,55.76473985,37.631637850000004,road
1971,55.740641100000005,37.6166537,road
1972,55.74022095,37.616306949999995,road
1973,55.7549837,37.6108404,road
1974,55.75555195,37.613302450000006,road
1975,55.7472712,37.64046465,road
1976,55.7471403,37.641044550000004,road
1977,55.7424038,37.615639900000005,road
1978,55.7426162,37.61618895,road
1979,55.7428921,37.61545555,road
1980,55.7430948,37.617236500000004,road
1981,55.7426162,37.61618895,road
1982,55.7425483,37.616873999999996,road
1983,55.745852400000004,37.62800545,road
1984,55.746242,37.6262496,road
1985,55.76856315,37.619323699999995,road
1986,55.7678095,37.621104450000004,road
1987,55.76726505,37.62112225,road
1988,55.7676765,37.619065649999996,road
1989,55.76726905,37.621804100000006,road
1990,55.76776715,37.622373100000004,road
1991,55.7687993,37.62256135,road
1992,55.76917125,37.622864500000006,road
1993,55.769788250000005,37.6223436,road
1994,55.770386,37.62382035,road
1995,55.770386,37.62382035,road
1996,55.77061625,37.62892565,road
1997,55.77013375,37.625317800000005,road
1998,55.76958835,37.62519035,road
1999,55.7692431,37.6250019,road
2000,55.76941455,37.62864245,road
2001,55.7688847,37.6246634,road
2002,55.76862065,37.6281894,road
2003,55.768341899999996,37.62428335,road
2004,55.767028550000006,37.623457200000004,road
2005,55.76685585,37.6212709,road
2006,55.766973050000004,37.62157035,road
2007,55.7688652,37.6238753,road
2008,55.769303300000004,37.623452400000005,road
2009,55.76578725,37.62368305,road
2010,55.76647775,37.62528415,road
2011,55.76807025,37.6317969,road
2012,55.76822035,37.63375685,road
2013,55.76872725,37.6319538,road
2014,55.76166395,37.627735099999995,road
2015,55.76260105,37.62836795,road
2016,55.7618917,37.62744825,road
2017,55.76470645,37.6299674,road
2018,55.76487955,37.630641100000005,road
2019,55.76567995,37.6307672,road
2020,55.77061625,37.62892565,road
2021,55.77100215,37.6324535,road
2022,55.7698274,37.6287581,road
2023,55.76994985,37.6322967,road
2024,55.76913495,37.634098449999996,road
2025,55.7696536,37.6322102,road
2026,55.7692137,37.6320832,road
2027,55.76904225,37.62844265,road
2028,55.73421825,37.638315250000005,road
2029,55.73190185,37.6387404,road
2030,55.7546964,37.63846935,road
2031,55.7540523,37.63630190000001,road
2032,55.76843015,37.6172849,road
2033,55.7681523,37.61518065,road
2034,55.768163900000005,37.61347125,road
2035,55.768318199999996,37.6128039,road
2036,55.7684676,37.613208549999996,road
2037,55.76435015,37.616878549999996,road
2038,55.7653465,37.61612555,road
2039,55.7661743,37.6159107,road
2040,55.7672721,37.61970115,road
2041,55.76776555,37.6158414,road
2042,55.768163900000005,37.61347125,road
2043,55.76725495,37.6143426,road
2044,55.77038815,37.6115387,road
2045,55.769663800000004,37.61219475,road
2046,55.77048005,37.6139686,road
2047,55.7712792,37.6143414,road
2048,55.770890050000006,37.6118654,road
2049,55.77038815,37.6115387,road
2050,55.770890050000006,37.6118654,road
2051,55.77008895,37.616234649999996,road
2052,55.76915485,37.61689345,road
2053,55.76943265,37.616118900000004,road
2054,55.771045150000006,37.616278199999996,road
2055,55.76915485,37.61689345,road
2056,55.76856315,37.619323699999995,road
2057,55.76843015,37.6172849,road
2058,55.76940525,37.613869699999995,road
2059,55.769124649999995,37.615647249999995,road
2060,55.7692425,37.6132146,road
2061,55.769663800000004,37.61219475,road
2062,55.7688633,37.612880149999995,road
2063,55.7692425,37.6132146,road
2064,55.7488538,37.6244067,road
2065,55.77027435,37.643820399999996,road
2066,55.7649709,37.620089449999995,road
2067,55.76483925,37.619730950000005,road
2068,55.76474435,37.62047825,road
2069,55.765280849999996,37.62031595,road
2070,55.76600955,37.62099705,road
2071,55.76478445,37.618057750000006,road
2072,55.765192850000005,37.620032249999994,road
2073,55.765061200000005,37.619673750000004,road
2074,55.75919425,37.62234305,road
2075,55.7599734,37.6207187,road
2076,55.76083535,37.62206505,road
2077,55.7600562,37.6236894,road
2078,55.7594659,37.62428155,road
2079,55.76521055,37.6220177,road
2080,55.764899,37.624744500000006,road
2081,55.764711649999995,37.6235736,road
2082,55.7641006,37.62354125,road
2083,55.76407325,37.618539299999995,road
2084,55.7634394,37.617392499999994,road
2085,55.7644672,37.61998035,road
2086,55.75887455,37.62020615,road
2087,55.75830725,37.6203452,road
2088,55.7616994,37.62698455,road
2089,55.762357050000006,37.620260349999995,road
2090,55.7636198,37.62352225,road
2091,55.7637725,37.6222676,road
2092,55.763947,37.6199801,road
2093,55.76556335,37.6267622,road
2094,55.7645925,37.6282285,road
2095,55.7606038,37.63017995,road
2096,55.7629322,37.630293449999996,road
2097,55.76143345,37.6286831,road
2098,55.761923100000004,37.62793905,road
2099,55.76143345,37.6286831,road
2100,55.7705534,37.63663165,road
2101,55.7698012,37.63825475,road
2102,55.770020099999996,37.63648575,road
2103,55.7699727,37.6411772,road
2104,55.7698012,37.63825475,road
2105,55.768048,37.638827250000006,road
2106,55.76904155,37.640529650000005,road
2107,55.77069725,37.63245255,road
2108,55.770453950000004,37.634498,road
2109,55.76862905,37.63392675,road
2110,55.768122149999996,37.6357298,road
2111,55.7676533,37.6354495,road
2112,55.770436849999996,37.6429299,road
2113,55.76990335,37.63437105,road
2114,55.76931235,37.636238399999996,road
2115,55.7703372,37.6323833,road
2116,55.76860125,37.63595685,road
2117,55.76894675,37.63200695,road
2118,55.767229799999996,37.6351602,road
2119,55.76774035,37.633547050000004,road
2120,55.767229799999996,37.6351602,road
2121,55.766814600000004,37.6348628,road
2122,55.746090249999995,37.6249126,road
2123,55.745888300000004,37.625657000000004,road
2124,55.74725035,37.62583805,road
2125,55.74787255,37.62602155,road
2126,55.7480176,37.6255,road
2127,55.74852465,37.6252074,road
2128,55.74857025,37.625961000000004,road
2129,55.7483398,37.62529065,road
2130,55.74438825,37.61436895,road
2131,55.74438835,37.61459755,road
2132,55.7522928,37.60931405,road
2133,55.752212,37.61074085,road
2134,55.752167150000005,37.5991291,road
2135,55.763535950000005,37.6426267,road
2136,55.76404615,37.6409185,road
2137,55.76435325,37.6415066,road
2138,55.7640799,37.6436717,road
2139,55.763535950000005,37.6426267,road
2140,55.7640799,37.6436717,road
2141,55.74352695,37.598254600000004,road
2142,55.74404765,37.5997316,road
2143,55.7490306,37.5997718,road
2144,55.74477575,37.5975131,road
2145,55.74483805,37.59823075,road
2146,55.744267,37.5982156,road
2147,55.75462125,37.6008477,road
2148,55.7548825,37.60062265,road
2149,55.7576141,37.5979537,road
2150,55.75499535,37.5999006,road
2151,55.7550395,37.60001355,road
2152,55.751130599999996,37.6004328,road
2153,55.75109865,37.60031575,road
2154,55.7696224,37.608754700000006,road
2155,55.768403000000006,37.60600935,road
2156,55.76971325,37.605554850000004,road
2157,55.7677358,37.61049495,road
2158,55.76602885,37.607101549999996,road
2159,55.7658749,37.60553215,road
2160,55.76707875,37.6064393,road
2161,55.755251200000004,37.62669055,road
2162,55.754539050000005,37.62468465,road
2163,55.7545742,37.6259817,road
2164,55.75516255,37.6251738,road
2165,55.753913749999995,37.6231575,road
2166,55.7528394,37.6233459,road
2167,55.765502299999994,37.6383504,road
2168,55.76710655,37.643933700000005,road
2169,55.7666944,37.64093405,road
2170,55.7557917,37.62829605,road
2171,55.755251200000004,37.62669055,road
2172,55.7554321,37.627950150000004,road
2173,55.75588449999999,37.62754115,road
2174,55.75613765,37.6235976,road
2175,55.75516255,37.6251738,road
2176,55.753913749999995,37.6231575,road
2177,55.754539050000005,37.62468465,road
2178,55.7550232,37.62213105,road
2179,55.7387583,37.6180208,road
2180,55.737381850000006,37.6182607,road
2181,55.7371955,37.6190116,road
2182,55.7349288,37.61830295,road
2183,55.733854699999995,37.61963305,road
2184,55.73258155,37.6198347,road
2185,55.732417600000005,37.6209164,road
2186,55.7446925,37.6247083,road
2187,55.7440398,37.6248617,road
2188,55.742520549999995,37.6234553,road
2189,55.74142155,37.624892349999996,road
2190,55.73455145,37.6249429,road
2191,55.7338339,37.62432175,road
2192,55.7328648,37.640565300000006,road
2193,55.7654985,37.63721165,road
2194,55.76527195,37.6371407,road
2195,55.757671450000004,37.6354227,road
2196,55.7571293,37.634445400000004,road
2197,55.75499765,37.6342329,road
2198,55.7531558,37.636093,road
2199,55.7563852,37.63379355,road
2200,55.75543985,37.63586255,road
2201,55.7565717,37.63223135,road
2202,55.74014245,37.64398605,road
2203,55.73440705,37.644057000000004,road
2204,55.7344869,37.643896350000006,road
2205,55.7304171,37.6299704,road
2206,55.730579399999996,37.63311425,road
2207,55.744120499999994,37.64357355,road
2208,55.7450105,37.6427697,road
2209,55.74420365,37.6439182,road
2210,55.75590075,37.6079694,road
2211,55.75554745,37.6090373,road
2212,55.75770905,37.60933805,road
2213,55.75645725,37.60582855,road
2214,55.75616155,37.60717635,road
2215,55.75792785,37.60600685,road
2216,55.756779,37.604061200000004,road
2217,55.75645725,37.60582855,road
2218,55.75694165,37.60282665,road
2219,55.756779,37.604061200000004,road
2220,55.756524999999996,37.6022725,road
2221,55.757042049999995,37.60201625,road
2222,55.75721145,37.6009009,road
2223,55.742645749999994,37.60698605,road
2224,55.742803949999995,37.606392799999995,road
2225,55.74247475,37.6069746,road
2226,55.74352695,37.598254600000004,road
2227,55.743279799999996,37.5975902,road
2228,55.7440051,37.596908150000004,road
2229,55.744743400000004,37.596829549999995,road
2230,55.74299485,37.5969366,road
2231,55.742190550000004,37.597789899999995,road
2232,55.741373249999995,37.5988093,road
2233,55.7419457,37.59959165,road
2234,55.74142675,37.59948445,road
2235,55.74502895,37.5997176,road
2236,55.744988,37.6008658,road
2237,55.74716745,37.598785750000005,road
2238,55.74611525,37.5999331,road
